1;23:21:49.648996;2,61;0,00;0,00;5,00;-0,00;
2;23:21:53.400647;2,77;-0,00;0,00;5,00;-0,00;
3;23:21:56.903609;2,67;-0,00;0,00;5,00;-0,00;
4;23:22:02.685178;2,80;-0,00;0,00;5,00;-0,00;
5;23:22:06.551744;2,83;-0,00;0,00;5,00;-0,00;
6;23:22:10.210070;2,82;-0,00;0,00;5,00;-0,00;
7;23:22:15.812890;4,65;-0,00;0,00;5,00;-0,00;
8;23:22:19.604502;2,92;-0,00;0,00;5,00;-0,00;
9;23:22:23.305935;2,88;-0,00;0,00;5,00;-0,00;
10;23:22:26.922864;2,63;-0,00;0,00;5,00;-0,00;
